"taxonKey","year","obs","cobs","ncells","c_ncells","classKey","protected","classsKey"
2705622,2001,0,0,0,0,196,FALSE,NA
2705622,2002,0,0,0,0,196,FALSE,NA
2705622,2003,0,0,0,0,196,FALSE,NA
2705622,2004,0,0,0,0,196,FALSE,NA
2705622,2005,0,0,0,0,196,FALSE,NA
2705622,2006,0,0,0,0,196,FALSE,NA
2705622,2007,0,0,0,0,196,FALSE,NA
2705622,2008,1,0,1,0,196,FALSE,NA
2705622,2009,0,0,0,0,196,FALSE,NA
2705622,2010,0,0,0,0,196,FALSE,NA
2705622,2011,0,0,0,0,196,FALSE,NA
2705622,2012,0,0,0,0,196,FALSE,NA
2705622,2013,0,0,0,0,196,FALSE,NA
2705622,2014,0,0,0,0,196,FALSE,NA
2705622,2015,0,0,0,0,196,FALSE,NA
2705622,2016,0,0,0,0,196,FALSE,NA
2705622,2017,3,15,1,1,196,FALSE,NA
2705622,2018,0,0,0,0,196,FALSE,NA
2705622,2019,0,0,0,0,196,FALSE,NA
2705622,2020,0,0,0,0,196,FALSE,NA
2705622,2021,0,0,0,0,196,FALSE,NA
2705622,2022,0,0,0,0,196,FALSE,NA
2880539,1951,2,0,2,0,220,FALSE,NA
2880539,1952,0,0,0,0,220,FALSE,NA
2880539,1953,0,0,0,0,220,FALSE,NA
2880539,1954,1,0,1,0,220,FALSE,NA
2880539,1955,0,0,0,0,220,FALSE,NA
2880539,1956,4,4,4,2,220,FALSE,NA
2880539,1957,2,0,2,0,220,FALSE,NA
2880539,1958,2,1,2,1,220,FALSE,NA
2880539,1959,2,1,2,1,220,FALSE,NA
2880539,1960,1,69,1,1,220,FALSE,NA
2880539,1961,1,2,1,1,220,FALSE,NA
2880539,1962,4,23,4,2,220,FALSE,NA
2880539,1963,0,0,0,0,220,FALSE,NA
2880539,1964,1,0,1,0,220,FALSE,NA
2880539,1965,1,0,1,0,220,FALSE,NA
2880539,1966,2,6,2,1,220,FALSE,NA
2880539,1967,0,0,0,0,220,FALSE,NA
2880539,1968,0,0,0,0,220,FALSE,NA
2880539,1969,0,0,0,0,220,FALSE,NA
2880539,1970,1,0,1,0,220,FALSE,NA
2880539,1971,1,0,1,0,220,FALSE,NA
2880539,1972,627,51118,551,551,220,FALSE,NA
2880539,1973,113,4740,100,98,220,FALSE,NA
2880539,1974,134,5352,127,119,220,FALSE,NA
2880539,1975,67,1983,60,57,220,FALSE,NA
2880539,1976,94,2409,89,84,220,FALSE,NA
2880539,1977,119,3648,90,80,220,FALSE,NA
2880539,1978,158,5000,152,145,220,FALSE,NA
2880539,1979,216,9014,202,197,220,FALSE,NA
2880539,1980,250,9964,225,223,220,FALSE,NA
2880539,1981,77,3318,77,76,220,FALSE,NA
2880539,1982,108,4632,99,98,220,FALSE,NA
2880539,1983,120,4427,94,94,220,FALSE,NA
2880539,1984,377,8812,191,190,220,FALSE,NA
2880539,1985,152,8187,108,106,220,FALSE,NA
2880539,1986,155,6754,132,130,220,FALSE,NA
2880539,1987,113,5792,103,102,220,FALSE,NA
2880539,1988,132,7412,125,120,220,FALSE,NA
2880539,1989,134,5628,123,119,220,FALSE,NA
2880539,1990,102,5219,92,88,220,FALSE,NA
2880539,1991,182,13994,168,161,220,FALSE,NA
2880539,1992,78,2800,59,55,220,FALSE,NA
2880539,1993,106,5103,94,93,220,FALSE,NA
2880539,1994,89,3559,83,81,220,FALSE,NA
2880539,1995,77,3485,76,72,220,FALSE,NA
2880539,1996,168,23041,117,113,220,FALSE,NA
2880539,1997,757,14622,692,668,220,FALSE,NA
2880539,1998,295,14430,229,215,220,FALSE,NA
2880539,1999,285,17936,240,228,220,FALSE,NA
2880539,2000,352,12406,317,307,220,FALSE,NA
2880539,2001,349,14926,293,279,220,FALSE,NA
2880539,2002,270,12111,248,242,220,FALSE,NA
2880539,2003,231,8272,208,198,220,FALSE,NA
2880539,2004,174,7420,157,149,220,FALSE,NA
2880539,2005,120,3383,115,107,220,FALSE,NA
2880539,2006,132,5494,113,105,220,FALSE,NA
2880539,2007,242,8395,217,208,220,FALSE,NA
2880539,2008,213,6547,187,179,220,FALSE,NA
2880539,2009,238,6236,205,189,220,FALSE,NA
2880539,2010,286,8905,257,240,220,FALSE,NA
2880539,2011,297,9545,263,249,220,FALSE,NA
2880539,2012,453,12493,345,322,220,FALSE,NA
2880539,2013,592,14834,329,312,220,FALSE,NA
2880539,2014,429,16336,355,343,220,FALSE,NA
2880539,2015,1278,34577,507,499,220,FALSE,NA
2880539,2016,928,51449,590,581,220,FALSE,NA
2880539,2017,1054,63681,635,624,220,FALSE,NA
2880539,2018,1940,102764,1141,1119,220,FALSE,NA
2880539,2019,2599,73841,1410,1381,220,FALSE,NA
2880539,2020,1221,44838,821,812,220,FALSE,NA
2880539,2021,995,10285,626,596,220,FALSE,NA
2880539,2022,0,0,0,0,220,FALSE,NA
2686212,1951,3,0,3,0,194,FALSE,NA
2686212,1952,0,0,0,0,194,FALSE,NA
2686212,1953,4,0,4,0,194,FALSE,NA
2686212,1954,1,0,1,0,194,FALSE,NA
2686212,1955,0,0,0,0,194,FALSE,NA
2686212,1956,0,0,0,0,194,FALSE,NA
2686212,1957,0,0,0,0,194,FALSE,NA
2686212,1958,0,0,0,0,194,FALSE,NA
2686212,1959,0,0,0,0,194,FALSE,NA
2686212,1960,0,0,0,0,194,FALSE,NA
2686212,1961,1,0,1,0,194,FALSE,NA
2686212,1962,0,0,0,0,194,FALSE,NA
2686212,1963,0,0,0,0,194,FALSE,NA
2686212,1964,1,0,1,0,194,FALSE,NA
2686212,1965,0,0,0,0,194,FALSE,NA
2686212,1966,0,0,0,0,194,FALSE,NA
2686212,1967,2,0,2,0,194,FALSE,NA
2686212,1968,1,0,1,0,194,FALSE,NA
2686212,1969,0,0,0,0,194,FALSE,NA
2686212,1970,1,0,1,0,194,FALSE,NA
2686212,1971,0,0,0,0,194,FALSE,NA
2686212,1972,1,1,1,1,194,FALSE,NA
2686212,1973,1,0,1,0,194,FALSE,NA
2686212,1974,2,0,2,0,194,FALSE,NA
2686212,1975,2,0,2,0,194,FALSE,NA
2686212,1976,2,2,2,1,194,FALSE,NA
2686212,1977,1,0,1,0,194,FALSE,NA
2686212,1978,0,0,0,0,194,FALSE,NA
2686212,1979,4,1,4,1,194,FALSE,NA
2686212,1980,0,0,0,0,194,FALSE,NA
2686212,1981,0,0,0,0,194,FALSE,NA
2686212,1982,0,0,0,0,194,FALSE,NA
2686212,1983,3,0,2,0,194,FALSE,NA
2686212,1984,0,0,0,0,194,FALSE,NA
2686212,1985,12,5,7,4,194,FALSE,NA
2686212,1986,4,3,2,2,194,FALSE,NA
2686212,1987,2,0,2,0,194,FALSE,NA
2686212,1988,3,0,3,0,194,FALSE,NA
2686212,1989,2,0,2,0,194,FALSE,NA
2686212,1990,1,1,1,1,194,FALSE,NA
2686212,1991,0,0,0,0,194,FALSE,NA
2686212,1992,0,0,0,0,194,FALSE,NA
2686212,1993,3,1,3,1,194,FALSE,NA
2686212,1994,3,4,3,3,194,FALSE,NA
2686212,1995,3,0,3,0,194,FALSE,NA
2686212,1996,4,74,4,3,194,FALSE,NA
2686212,1997,39,13,39,10,194,FALSE,NA
2686212,1998,12,1,9,1,194,FALSE,NA
2686212,1999,29,37,26,17,194,FALSE,NA
2686212,2000,23,6,23,5,194,FALSE,NA
2686212,2001,6,2,6,2,194,FALSE,NA
2686212,2002,2,3,2,2,194,FALSE,NA
2686212,2003,7,5,7,4,194,FALSE,NA
2686212,2004,1,0,1,0,194,FALSE,NA
2686212,2005,3,5,3,3,194,FALSE,NA
2686212,2006,5,10,5,2,194,FALSE,NA
2686212,2007,16,6,8,1,194,FALSE,NA
2686212,2008,18,15,18,6,194,FALSE,NA
2686212,2009,31,20,29,9,194,FALSE,NA
2686212,2010,20,10,19,7,194,FALSE,NA
2686212,2011,20,17,20,9,194,FALSE,NA
2686212,2012,28,8,26,7,194,FALSE,NA
2686212,2013,21,13,20,7,194,FALSE,NA
2686212,2014,21,23,20,10,194,FALSE,NA
2686212,2015,13,23,12,8,194,FALSE,NA
2686212,2016,68,111,48,26,194,FALSE,NA
2686212,2017,33,29,30,13,194,FALSE,NA
2686212,2018,50,46,42,21,194,FALSE,NA
2686212,2019,70,49,69,18,194,FALSE,NA
2686212,2020,59,28,54,14,194,FALSE,NA
2686212,2021,12,6,8,3,194,FALSE,NA
2686212,2022,0,0,0,0,194,FALSE,NA
2436940,1951,2,0,2,0,359,FALSE,NA
2436940,1952,2,1,1,1,359,FALSE,NA
2436940,1953,4,0,4,0,359,FALSE,NA
2436940,1954,2,0,2,0,359,FALSE,NA
2436940,1955,0,0,0,0,359,FALSE,NA
2436940,1956,0,0,0,0,359,FALSE,NA
2436940,1957,0,0,0,0,359,FALSE,NA
2436940,1958,0,0,0,0,359,FALSE,NA
2436940,1959,0,0,0,0,359,FALSE,NA
2436940,1960,4,1,3,1,359,FALSE,NA
2436940,1961,4,0,3,0,359,FALSE,NA
2436940,1962,0,0,0,0,359,FALSE,NA
2436940,1963,0,0,0,0,359,FALSE,NA
2436940,1964,0,0,0,0,359,FALSE,NA
2436940,1965,0,0,0,0,359,FALSE,NA
2436940,1966,0,0,0,0,359,FALSE,NA
2436940,1967,2,0,2,0,359,FALSE,NA
2436940,1968,0,0,0,0,359,FALSE,NA
2436940,1969,0,0,0,0,359,FALSE,NA
2436940,1970,0,0,0,0,359,FALSE,NA
2436940,1971,0,0,0,0,359,FALSE,NA
2436940,1972,0,0,0,0,359,FALSE,NA
2436940,1973,0,0,0,0,359,FALSE,NA
2436940,1974,0,0,0,0,359,FALSE,NA
2436940,1975,2,1,2,1,359,FALSE,NA
2436940,1976,12,5,9,4,359,FALSE,NA
2436940,1977,0,0,0,0,359,FALSE,NA
2436940,1978,0,0,0,0,359,FALSE,NA
2436940,1979,0,0,0,0,359,FALSE,NA
2436940,1980,0,0,0,0,359,FALSE,NA
2436940,1981,2,318,1,1,359,FALSE,NA
2436940,1982,10,11,10,8,359,FALSE,NA
2436940,1983,0,0,0,0,359,FALSE,NA
2436940,1984,6,0,5,0,359,FALSE,NA
2436940,1985,11,1,11,1,359,FALSE,NA
2436940,1986,37,4,36,4,359,FALSE,NA
2436940,1987,9,0,9,0,359,FALSE,NA
2436940,1988,2,0,2,0,359,FALSE,NA
2436940,1989,12,2,10,2,359,FALSE,NA
2436940,1990,48,9,36,6,359,FALSE,NA
2436940,1991,18,2,18,2,359,FALSE,NA
2436940,1992,45,20,40,15,359,FALSE,NA
2436940,1993,93,31,84,19,359,FALSE,NA
2436940,1994,120,26,104,21,359,FALSE,NA
2436940,1995,543,252,446,138,359,FALSE,NA
2436940,1996,357,88,267,67,359,FALSE,NA
2436940,1997,450,140,342,60,359,FALSE,NA
2436940,1998,718,61,377,37,359,FALSE,NA
2436940,1999,377,61,280,42,359,FALSE,NA
2436940,2000,286,35,208,29,359,FALSE,NA
2436940,2001,238,245,182,103,359,FALSE,NA
2436940,2002,255,305,217,143,359,FALSE,NA
2436940,2003,7,2,5,2,359,FALSE,NA
2436940,2004,6,3,5,1,359,FALSE,NA
2436940,2005,7,1,7,1,359,FALSE,NA
2436940,2006,69,7,62,6,359,FALSE,NA
2436940,2007,38,3,32,1,359,FALSE,NA
2436940,2008,104,44,86,22,359,FALSE,NA
2436940,2009,420,68,313,42,359,FALSE,NA
2436940,2010,533,42,287,31,359,FALSE,NA
2436940,2011,777,43,339,26,359,FALSE,NA
2436940,2012,982,141,314,52,359,FALSE,NA
2436940,2013,839,191,326,54,359,FALSE,NA
2436940,2014,1354,177,427,75,359,FALSE,NA
2436940,2015,1268,237,391,64,359,FALSE,NA
2436940,2016,1154,207,443,65,359,FALSE,NA
2436940,2017,1288,305,411,64,359,FALSE,NA
2436940,2018,1563,152,391,63,359,FALSE,NA
2436940,2019,1943,178,470,85,359,FALSE,NA
2436940,2020,2191,344,544,90,359,FALSE,NA
2436940,2021,1845,369,665,110,359,FALSE,NA
2436940,2022,0,0,0,0,359,FALSE,NA
5284982,1951,1,0,1,0,194,FALSE,NA
5284982,1952,0,0,0,0,194,FALSE,NA
5284982,1953,0,0,0,0,194,FALSE,NA
5284982,1954,2,0,2,0,194,FALSE,NA
5284982,1955,1,0,1,0,194,FALSE,NA
5284982,1956,0,0,0,0,194,FALSE,NA
5284982,1957,1,0,1,0,194,FALSE,NA
5284982,1958,0,0,0,0,194,FALSE,NA
5284982,1959,0,0,0,0,194,FALSE,NA
5284982,1960,1,0,1,0,194,FALSE,NA
5284982,1961,0,0,0,0,194,FALSE,NA
5284982,1962,0,0,0,0,194,FALSE,NA
5284982,1963,0,0,0,0,194,FALSE,NA
5284982,1964,1,0,1,0,194,FALSE,NA
5284982,1965,0,0,0,0,194,FALSE,NA
5284982,1966,0,0,0,0,194,FALSE,NA
5284982,1967,0,0,0,0,194,FALSE,NA
5284982,1968,0,0,0,0,194,FALSE,NA
5284982,1969,1,0,1,0,194,FALSE,NA
5284982,1970,0,0,0,0,194,FALSE,NA
5284982,1971,0,0,0,0,194,FALSE,NA
5284982,1972,1,3,1,1,194,FALSE,NA
5284982,1973,0,0,0,0,194,FALSE,NA
5284982,1974,0,0,0,0,194,FALSE,NA
5284982,1975,0,0,0,0,194,FALSE,NA
5284982,1976,1,0,1,0,194,FALSE,NA
5284982,1977,0,0,0,0,194,FALSE,NA
5284982,1978,0,0,0,0,194,FALSE,NA
5284982,1979,0,0,0,0,194,FALSE,NA
5284982,1980,0,0,0,0,194,FALSE,NA
5284982,1981,0,0,0,0,194,FALSE,NA
5284982,1982,0,0,0,0,194,FALSE,NA
5284982,1983,0,0,0,0,194,FALSE,NA
5284982,1984,1,24,1,1,194,FALSE,NA
5284982,1985,0,0,0,0,194,FALSE,NA
5284982,1986,0,0,0,0,194,FALSE,NA
5284982,1987,1,0,1,0,194,FALSE,NA
5284982,1988,1,0,1,0,194,FALSE,NA
5284982,1989,0,0,0,0,194,FALSE,NA
5284982,1990,0,0,0,0,194,FALSE,NA
5284982,1991,0,0,0,0,194,FALSE,NA
5284982,1992,0,0,0,0,194,FALSE,NA
5284982,1993,0,0,0,0,194,FALSE,NA
5284982,1994,1,0,1,0,194,FALSE,NA
5284982,1995,0,0,0,0,194,FALSE,NA
5284982,1996,0,0,0,0,194,FALSE,NA
5284982,1997,13,11,13,8,194,FALSE,NA
5284982,1998,1,1,1,1,194,FALSE,NA
5284982,1999,0,0,0,0,194,FALSE,NA
5284982,2000,0,0,0,0,194,FALSE,NA
5284982,2001,2,4,2,2,194,FALSE,NA
5284982,2002,3,7,3,2,194,FALSE,NA
5284982,2003,1,1,1,1,194,FALSE,NA
5284982,2004,0,0,0,0,194,FALSE,NA
5284982,2005,0,0,0,0,194,FALSE,NA
5284982,2006,2,3,2,1,194,FALSE,NA
5284982,2007,4,1,4,1,194,FALSE,NA
5284982,2008,8,15,8,5,194,FALSE,NA
5284982,2009,3,2,2,2,194,FALSE,NA
5284982,2010,8,4,7,3,194,FALSE,NA
5284982,2011,13,11,11,5,194,FALSE,NA
5284982,2012,30,20,19,8,194,FALSE,NA
5284982,2013,10,11,8,6,194,FALSE,NA
5284982,2014,14,6,10,4,194,FALSE,NA
5284982,2015,25,48,19,12,194,FALSE,NA
5284982,2016,52,102,38,28,194,FALSE,NA
5284982,2017,34,24,27,9,194,FALSE,NA
5284982,2018,76,70,65,30,194,FALSE,NA
5284982,2019,69,68,57,23,194,FALSE,NA
5284982,2020,47,31,36,16,194,FALSE,NA
5284982,2021,46,17,35,10,194,FALSE,NA
5284982,2022,0,0,0,0,194,FALSE,NA
5284884,1951,1,0,1,0,194,FALSE,NA
5284884,1952,0,0,0,0,194,FALSE,NA
5284884,1953,1,0,1,0,194,FALSE,NA
5284884,1954,0,0,0,0,194,FALSE,NA
5284884,1955,0,0,0,0,194,FALSE,NA
5284884,1956,0,0,0,0,194,FALSE,NA
5284884,1957,0,0,0,0,194,FALSE,NA
5284884,1958,0,0,0,0,194,FALSE,NA
5284884,1959,1,0,1,0,194,FALSE,NA
5284884,1960,1,1,1,1,194,FALSE,NA
5284884,1961,0,0,0,0,194,FALSE,NA
5284884,1962,0,0,0,0,194,FALSE,NA
5284884,1963,0,0,0,0,194,FALSE,NA
5284884,1964,0,0,0,0,194,FALSE,NA
5284884,1965,1,1,1,1,194,FALSE,NA
5284884,1966,0,0,0,0,194,FALSE,NA
5284884,1967,0,0,0,0,194,FALSE,NA
5284884,1968,0,0,0,0,194,FALSE,NA
5284884,1969,0,0,0,0,194,FALSE,NA
5284884,1970,0,0,0,0,194,FALSE,NA
5284884,1971,0,0,0,0,194,FALSE,NA
5284884,1972,0,0,0,0,194,FALSE,NA
5284884,1973,1,0,1,0,194,FALSE,NA
5284884,1974,2,3,2,2,194,FALSE,NA
5284884,1975,0,0,0,0,194,FALSE,NA
5284884,1976,2,2,2,1,194,FALSE,NA
5284884,1977,0,0,0,0,194,FALSE,NA
5284884,1978,1,0,1,0,194,FALSE,NA
5284884,1979,5,1,5,1,194,FALSE,NA
5284884,1980,3,0,3,0,194,FALSE,NA
5284884,1981,0,0,0,0,194,FALSE,NA
5284884,1982,2,1,2,1,194,FALSE,NA
5284884,1983,10,26,6,4,194,FALSE,NA
5284884,1984,33,122,16,14,194,FALSE,NA
5284884,1985,5,3,5,2,194,FALSE,NA
5284884,1986,4,5,3,3,194,FALSE,NA
5284884,1987,1,0,1,0,194,FALSE,NA
5284884,1988,6,2,6,1,194,FALSE,NA
5284884,1989,2,0,2,0,194,FALSE,NA
5284884,1990,0,0,0,0,194,FALSE,NA
5284884,1991,2,0,2,0,194,FALSE,NA
5284884,1992,1,0,1,0,194,FALSE,NA
5284884,1993,4,5,4,2,194,FALSE,NA
5284884,1994,13,5,13,4,194,FALSE,NA
5284884,1995,28,14,27,13,194,FALSE,NA
5284884,1996,86,64,30,11,194,FALSE,NA
5284884,1997,557,121,425,94,194,FALSE,NA
5284884,1998,651,124,428,88,194,FALSE,NA
5284884,1999,427,169,323,105,194,FALSE,NA
5284884,2000,62,17,58,16,194,FALSE,NA
5284884,2001,678,180,435,117,194,FALSE,NA
5284884,2002,536,124,336,89,194,FALSE,NA
5284884,2003,439,85,294,63,194,FALSE,NA
5284884,2004,547,120,356,89,194,FALSE,NA
5284884,2005,471,104,276,73,194,FALSE,NA
5284884,2006,418,80,245,62,194,FALSE,NA
5284884,2007,373,126,249,79,194,FALSE,NA
5284884,2008,472,108,314,79,194,FALSE,NA
5284884,2009,704,187,452,123,194,FALSE,NA
5284884,2010,754,207,494,138,194,FALSE,NA
5284884,2011,724,182,463,123,194,FALSE,NA
5284884,2012,583,228,399,148,194,FALSE,NA
5284884,2013,903,289,596,188,194,FALSE,NA
5284884,2014,932,301,593,189,194,FALSE,NA
5284884,2015,259,142,198,58,194,FALSE,NA
5284884,2016,448,269,233,89,194,FALSE,NA
5284884,2017,193,151,162,60,194,FALSE,NA
5284884,2018,249,196,213,71,194,FALSE,NA
5284884,2019,278,154,240,65,194,FALSE,NA
5284884,2020,156,85,147,38,194,FALSE,NA
5284884,2021,72,47,66,23,194,FALSE,NA
5284884,2022,0,0,0,0,194,FALSE,NA
5219858,1952,4,0,3,0,359,FALSE,NA
5219858,1953,0,0,0,0,359,FALSE,NA
5219858,1954,0,0,0,0,359,FALSE,NA
5219858,1955,2,0,2,0,359,FALSE,NA
5219858,1956,0,0,0,0,359,FALSE,NA
5219858,1957,0,0,0,0,359,FALSE,NA
5219858,1958,0,0,0,0,359,FALSE,NA
5219858,1959,0,0,0,0,359,FALSE,NA
5219858,1960,14,5,7,3,359,FALSE,NA
5219858,1961,2,0,2,0,359,FALSE,NA
5219858,1962,4,0,3,0,359,FALSE,NA
5219858,1963,4,0,4,0,359,FALSE,NA
5219858,1964,8,0,6,0,359,FALSE,NA
5219858,1965,0,0,0,0,359,FALSE,NA
5219858,1966,0,0,0,0,359,FALSE,NA
5219858,1967,2,0,1,0,359,FALSE,NA
5219858,1968,2,4,2,1,359,FALSE,NA
5219858,1969,3,0,3,0,359,FALSE,NA
5219858,1970,0,0,0,0,359,FALSE,NA
5219858,1971,0,0,0,0,359,FALSE,NA
5219858,1972,0,0,0,0,359,FALSE,NA
5219858,1973,0,0,0,0,359,FALSE,NA
5219858,1974,1,0,1,0,359,FALSE,NA
5219858,1975,8,1,6,1,359,FALSE,NA
5219858,1976,1,0,1,0,359,FALSE,NA
5219858,1977,0,0,0,0,359,FALSE,NA
5219858,1978,1,0,1,0,359,FALSE,NA
5219858,1979,1,0,1,0,359,FALSE,NA
5219858,1980,4,0,2,0,359,FALSE,NA
5219858,1981,3,0,2,0,359,FALSE,NA
5219858,1982,15,11,14,7,359,FALSE,NA
5219858,1983,4,11,4,2,359,FALSE,NA
5219858,1984,251,114,114,13,359,FALSE,NA
5219858,1985,26,3,13,2,359,FALSE,NA
5219858,1986,17,3,17,3,359,FALSE,NA
5219858,1987,12,0,12,0,359,FALSE,NA
5219858,1988,11,1,11,1,359,FALSE,NA
5219858,1989,18,3,17,3,359,FALSE,NA
5219858,1990,30,10,21,6,359,FALSE,NA
5219858,1991,1738,7,1635,7,359,FALSE,NA
5219858,1992,2284,23,2024,18,359,FALSE,NA
5219858,1993,2346,21,2089,17,359,FALSE,NA
5219858,1994,2264,29,1995,27,359,FALSE,NA
5219858,1995,2483,205,2154,144,359,FALSE,NA
5219858,1996,2075,100,1855,70,359,FALSE,NA
5219858,1997,1591,74,1397,50,359,FALSE,NA
5219858,1998,1344,113,1170,45,359,FALSE,NA
5219858,1999,1425,78,1310,49,359,FALSE,NA
5219858,2000,723,30,647,19,359,FALSE,NA
5219858,2001,16792,266,8733,180,359,FALSE,NA
5219858,2002,14926,303,8656,241,359,FALSE,NA
5219858,2003,11342,74,7487,47,359,FALSE,NA
5219858,2004,9321,57,6641,35,359,FALSE,NA
5219858,2005,6617,55,5051,36,359,FALSE,NA
5219858,2006,5442,90,4258,41,359,FALSE,NA
5219858,2007,5396,58,4192,29,359,FALSE,NA
5219858,2008,4317,44,3562,33,359,FALSE,NA
5219858,2009,2456,100,2146,50,359,FALSE,NA
5219858,2010,756,39,719,26,359,FALSE,NA
5219858,2011,749,27,705,17,359,FALSE,NA
5219858,2012,1024,43,952,29,359,FALSE,NA
5219858,2013,626,45,599,18,359,FALSE,NA
5219858,2014,904,67,810,26,359,FALSE,NA
5219858,2015,885,70,792,27,359,FALSE,NA
5219858,2016,1136,46,287,14,359,FALSE,NA
5219858,2017,1632,43,353,19,359,FALSE,NA
5219858,2018,2260,121,439,24,359,FALSE,NA
5219858,2019,2389,881,414,141,359,FALSE,NA
5219858,2020,2314,1234,446,152,359,FALSE,NA
5219858,2021,154,159,86,24,359,FALSE,NA
5219858,2022,0,0,0,0,359,FALSE,NA
4264680,1952,2,0,1,0,359,FALSE,NA
4264680,1953,0,0,0,0,359,FALSE,NA
4264680,1954,0,0,0,0,359,FALSE,NA
4264680,1955,2,0,2,0,359,FALSE,NA
4264680,1956,0,0,0,0,359,FALSE,NA
4264680,1957,0,0,0,0,359,FALSE,NA
4264680,1958,0,0,0,0,359,FALSE,NA
4264680,1959,0,0,0,0,359,FALSE,NA
4264680,1960,0,0,0,0,359,FALSE,NA
4264680,1961,0,0,0,0,359,FALSE,NA
4264680,1962,0,0,0,0,359,FALSE,NA
4264680,1963,0,0,0,0,359,FALSE,NA
4264680,1964,0,0,0,0,359,FALSE,NA
4264680,1965,0,0,0,0,359,FALSE,NA
4264680,1966,0,0,0,0,359,FALSE,NA
4264680,1967,0,0,0,0,359,FALSE,NA
4264680,1968,0,0,0,0,359,FALSE,NA
4264680,1969,0,0,0,0,359,FALSE,NA
4264680,1970,0,0,0,0,359,FALSE,NA
4264680,1971,0,0,0,0,359,FALSE,NA
4264680,1972,0,0,0,0,359,FALSE,NA
4264680,1973,0,0,0,0,359,FALSE,NA
4264680,1974,0,0,0,0,359,FALSE,NA
4264680,1975,0,0,0,0,359,FALSE,NA
4264680,1976,0,0,0,0,359,FALSE,NA
4264680,1977,0,0,0,0,359,FALSE,NA
4264680,1978,0,0,0,0,359,FALSE,NA
4264680,1979,0,0,0,0,359,FALSE,NA
4264680,1980,0,0,0,0,359,FALSE,NA
4264680,1981,0,0,0,0,359,FALSE,NA
4264680,1982,0,0,0,0,359,FALSE,NA
4264680,1983,2,0,2,0,359,FALSE,NA
4264680,1984,0,0,0,0,359,FALSE,NA
4264680,1985,0,0,0,0,359,FALSE,NA
4264680,1986,0,0,0,0,359,FALSE,NA
4264680,1987,1,0,1,0,359,FALSE,NA
4264680,1988,0,0,0,0,359,FALSE,NA
4264680,1989,0,0,0,0,359,FALSE,NA
4264680,1990,0,0,0,0,359,FALSE,NA
4264680,1991,0,0,0,0,359,FALSE,NA
4264680,1992,0,0,0,0,359,FALSE,NA
4264680,1993,0,0,0,0,359,FALSE,NA
4264680,1994,1,1,1,1,359,FALSE,NA
4264680,1995,14,21,13,10,359,FALSE,NA
4264680,1996,0,0,0,0,359,FALSE,NA
4264680,1997,2,0,2,0,359,FALSE,NA
4264680,1998,2,3,2,2,359,FALSE,NA
4264680,1999,1,2,1,1,359,FALSE,NA
4264680,2000,0,0,0,0,359,FALSE,NA
4264680,2001,1,5,1,1,359,FALSE,NA
4264680,2002,2,0,2,0,359,FALSE,NA
4264680,2003,1,0,1,0,359,FALSE,NA
4264680,2004,9,1,5,1,359,FALSE,NA
4264680,2005,1,0,1,0,359,FALSE,NA
4264680,2006,0,0,0,0,359,FALSE,NA
4264680,2007,4,1,3,1,359,FALSE,NA
4264680,2008,6,0,3,0,359,FALSE,NA
4264680,2009,7,2,7,2,359,FALSE,NA
4264680,2010,3,1,3,1,359,FALSE,NA
4264680,2011,0,0,0,0,359,FALSE,NA
4264680,2012,6,0,6,0,359,FALSE,NA
4264680,2013,16,1,10,1,359,FALSE,NA
4264680,2014,28,2,14,2,359,FALSE,NA
4264680,2015,52,13,24,5,359,FALSE,NA
4264680,2016,59,3,25,1,359,FALSE,NA
4264680,2017,76,5,38,2,359,FALSE,NA
4264680,2018,105,7,66,7,359,FALSE,NA
4264680,2019,50,14,33,9,359,FALSE,NA
4264680,2020,181,663,55,17,359,FALSE,NA
4264680,2021,158,36,74,16,359,FALSE,NA
4264680,2022,0,0,0,0,359,FALSE,NA
3040185,1952,2,2,2,1,220,FALSE,NA
3040185,1953,3,16,3,2,220,FALSE,NA
3040185,1954,0,0,0,0,220,FALSE,NA
3040185,1955,1,2,1,1,220,FALSE,NA
3040185,1956,1,1,1,1,220,FALSE,NA
3040185,1957,0,0,0,0,220,FALSE,NA
3040185,1958,0,0,0,0,220,FALSE,NA
3040185,1959,1,0,1,0,220,FALSE,NA
3040185,1960,0,0,0,0,220,FALSE,NA
3040185,1961,0,0,0,0,220,FALSE,NA
3040185,1962,1,1,1,1,220,FALSE,NA
3040185,1963,1,0,1,0,220,FALSE,NA
3040185,1964,2,0,2,0,220,FALSE,NA
3040185,1965,0,0,0,0,220,FALSE,NA
3040185,1966,1,1,1,1,220,FALSE,NA
3040185,1967,0,0,0,0,220,FALSE,NA
3040185,1968,0,0,0,0,220,FALSE,NA
3040185,1969,0,0,0,0,220,FALSE,NA
3040185,1970,2,25,2,1,220,FALSE,NA
3040185,1971,0,0,0,0,220,FALSE,NA
3040185,1972,235,26201,214,214,220,FALSE,NA
3040185,1973,5,289,5,5,220,FALSE,NA
3040185,1974,22,960,19,17,220,FALSE,NA
3040185,1975,6,230,6,6,220,FALSE,NA
3040185,1976,10,247,10,10,220,FALSE,NA
3040185,1977,18,1098,17,17,220,FALSE,NA
3040185,1978,23,1439,21,21,220,FALSE,NA
3040185,1979,39,1370,37,36,220,FALSE,NA
3040185,1980,29,2645,27,27,220,FALSE,NA
